split,scope,groups,post_hoc,interval_scope,source_in_sample,bootstrap_repeats,analysis_seed,name,arm,seed,contrast,metric,value,lower,upper,seed_sd,summary
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_456,MLP16,456,Delta_input,ce,-0.026722272366578537,-0.10390662622513971,0.05030861171157919,,individual_seed
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_456,MLP16,456,Delta_input,brier,-0.011869081858523645,-0.05249045589097476,0.031153622061924624,,individual_seed
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_456,MLP16,456,Delta_input,accuracy,0.0,-0.6000000000000001,0.5999999999999999,,individual_seed
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_456,MLP16,456,Delta_input,macro_f1,0.10952380952380952,-0.19047619047619047,0.3968253968253968,,individual_seed
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_456,MLP16,456,Delta_pi,ce,-0.026554652515638155,-0.11601503467916296,0.04992477611000812,,individual_seed
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_456,MLP16,456,Delta_pi,brier,-0.011745598314953143,-0.06283183202697717,0.02853549230167507,,individual_seed
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_456,MLP16,456,Delta_pi,accuracy,0.0,-0.6000000000000001,0.5999999999999999,,individual_seed
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_456,MLP16,456,Delta_pi,macro_f1,0.10952380952380952,-0.19047619047619047,0.3968253968253968,,individual_seed
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,Delta_input,ce,-0.1144413735274008,-0.41972768857358855,0.26256121939086285,,individual_seed
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,Delta_input,brier,-0.06402225767070457,-0.28666860665065563,0.21882361175521592,,individual_seed
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,Delta_input,accuracy,0.19999999999999996,-0.4000000000000001,0.8,,individual_seed
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,Delta_input,macro_f1,0.24285714285714283,-0.13888888888888887,0.5555555555555555,,individual_seed
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,Delta_pi,ce,-0.11049964516221333,-0.4282861120885493,0.26160171613390704,,individual_seed
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,Delta_pi,brier,-0.06212435822475515,-0.2951705496159861,0.20406311150839507,,individual_seed
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,Delta_pi,accuracy,0.19999999999999996,-0.4000000000000001,0.8,,individual_seed
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,Delta_pi,macro_f1,0.24285714285714283,-0.13888888888888887,0.5555555555555555,,individual_seed
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,Delta_input,ce,-0.12004315839989377,-0.3661071741141727,0.1885589229505733,,individual_seed
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,Delta_input,brier,-0.06436645592282042,-0.2289212342079346,0.13766325082610886,,individual_seed
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,Delta_input,accuracy,0.19999999999999996,-0.4000000000000001,0.8,,individual_seed
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,Delta_input,macro_f1,0.24285714285714283,-0.13888888888888887,0.5555555555555555,,individual_seed
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,Delta_pi,ce,-0.11460721305369193,-0.3537107650906297,0.15507247492964527,,individual_seed
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,Delta_pi,brier,-0.061984725510905614,-0.23563176811940278,0.13201216556352102,,individual_seed
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,Delta_pi,accuracy,0.19999999999999996,-0.4000000000000001,0.8,,individual_seed
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,Delta_pi,macro_f1,0.24285714285714283,-0.13888888888888887,0.5555555555555555,,individual_seed
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_456,O,456,Delta_input,ce,-0.11255325145201611,-0.3646674452294487,0.19417493608934033,,individual_seed
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_456,O,456,Delta_input,brier,-0.07083807319597524,-0.24578147621776342,0.13920596700510401,,individual_seed
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_456,O,456,Delta_input,accuracy,0.2,0.0,0.6000000000000001,,individual_seed
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_456,O,456,Delta_input,macro_f1,0.24285714285714283,0.0,0.47619047619047616,,individual_seed
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_456,O,456,Delta_pi,ce,-0.10926661914943503,-0.3613595227867814,0.2161615379184032,,individual_seed
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_456,O,456,Delta_pi,brier,-0.06863587686315886,-0.254346915854361,0.15527666025004627,,individual_seed
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_456,O,456,Delta_pi,accuracy,0.19999999999999996,-0.4000000000000001,0.8,,individual_seed
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_456,O,456,Delta_pi,macro_f1,0.24285714285714283,-0.13888888888888887,0.5555555555555555,,individual_seed
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16,MLP16,finite_mean_42_123_456,Delta_input,ce,-0.02985157088154063,-0.10780378628561554,0.048424882221591505,0.0027123824695667836,finite_seed_mean
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16,MLP16,finite_mean_42_123_456,Delta_input,brier,-0.015100160415041844,-0.06073667990947749,0.028572483051351183,0.0035144499047210084,finite_seed_mean
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16,MLP16,finite_mean_42_123_456,Delta_input,accuracy,0.0666666666666667,-0.20000000000000004,0.3999999999999999,0.11547005383792519,finite_seed_mean
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16,MLP16,finite_mean_42_123_456,Delta_input,macro_f1,0.12116402116402115,-0.06349206349206349,0.26455026455026454,0.12738363082120313,finite_seed_mean
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16,MLP16,finite_mean_42_123_456,Delta_pi,ce,-0.02894104397653378,-0.135762680732795,0.04764721130624879,0.002102755697150405,finite_seed_mean
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16,MLP16,finite_mean_42_123_456,Delta_pi,brier,-0.01442898864747344,-0.08075289976397333,0.02818428591000277,0.0028547904952711785,finite_seed_mean
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16,MLP16,finite_mean_42_123_456,Delta_pi,accuracy,0.0666666666666667,-0.20000000000000004,0.3999999999999999,0.11547005383792519,finite_seed_mean
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16,MLP16,finite_mean_42_123_456,Delta_pi,macro_f1,0.12116402116402115,-0.06349206349206349,0.26455026455026454,0.12738363082120313,finite_seed_mean
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O,O,finite_mean_42_123_456,Delta_input,ce,-0.1156792611264369,-0.3791323983893469,0.200982248332035,0.00389537556634171,finite_seed_mean
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O,O,finite_mean_42_123_456,Delta_input,brier,-0.06640892892983341,-0.25379043902545123,0.1687030975837949,0.0038396103066473644,finite_seed_mean
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O,O,finite_mean_42_123_456,Delta_input,accuracy,0.19999999999999996,-0.2666666666666667,0.6,3.925231146709438e-17,finite_seed_mean
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O,O,finite_mean_42_123_456,Delta_input,macro_f1,0.2428571428571428,-0.07046296296296296,0.4938271604938271,3.3993498887762956e-17,finite_seed_mean
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O,O,finite_mean_42_123_456,Delta_pi,ce,-0.11145782578844676,-0.36853006235121516,0.21094524299398518,0.0027962597155688695,finite_seed_mean
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O,O,finite_mean_42_123_456,Delta_pi,brier,-0.06424832019960654,-0.24943811147846717,0.16218632318615692,0.0038003768800746623,finite_seed_mean
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O,O,finite_mean_42_123_456,Delta_pi,accuracy,0.19999999999999996,-0.4000000000000001,0.8000000000000002,0.0,finite_seed_mean
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O,O,finite_mean_42_123_456,Delta_pi,macro_f1,0.2428571428571428,-0.13888888888888887,0.5555555555555555,3.3993498887762956e-17,finite_seed_mean
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,p0,p0,fixed/reference,Delta_input,ce,-0.30855833035806934,-0.67015492445812,0.10124501283678898,,fixed_reference
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,p0,p0,fixed/reference,Delta_input,brier,-0.13299687067537003,-0.3364961600211636,0.14454481174921105,,fixed_reference
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,p0,p0,fixed/reference,Delta_input,accuracy,0.19999999999999996,-0.4000000000000001,0.8,,fixed_reference
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,p0,p0,fixed/reference,Delta_input,macro_f1,0.24285714285714283,-0.13888888888888887,0.5555555555555555,,fixed_reference
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,p0,p0,fixed/reference,Delta_pi,ce,-0.16763244556992085,-0.5560306359053109,0.24357147033346238,,fixed_reference
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,p0,p0,fixed/reference,Delta_pi,brier,-0.09879450038249926,-0.37262160678406503,0.17503260601906678,,fixed_reference
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,p0,p0,fixed/reference,Delta_pi,accuracy,0.19999999999999996,-0.4000000000000001,0.8,,fixed_reference
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,p0,p0,fixed/reference,Delta_pi,macro_f1,0.24285714285714283,-0.13888888888888887,0.5555555555555555,,fixed_reference
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_42,MLP16,42,Delta_input,ce,-0.03105656888872299,-0.11795370200616638,0.055098064432182126,,individual_seed
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_42,MLP16,42,Delta_input,brier,-0.01679227498850333,-0.07269405843489996,0.03658262955411118,,individual_seed
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_42,MLP16,42,Delta_input,accuracy,0.0,0.0,0.0,,individual_seed
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_42,MLP16,42,Delta_input,macro_f1,0.0,0.0,0.0,,individual_seed
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_42,MLP16,42,Delta_pi,ce,-0.029274317685354045,-0.1592307246363046,0.05571073559852968,,individual_seed
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_42,MLP16,42,Delta_pi,brier,-0.015379016166723103,-0.0990909696652626,0.043917282504022936,,individual_seed
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_42,MLP16,42,Delta_pi,accuracy,0.0,0.0,0.0,,individual_seed
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_42,MLP16,42,Delta_pi,macro_f1,0.0,0.0,0.0,,individual_seed
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_123,MLP16,123,Delta_input,ce,-0.03242192702811031,-0.11530200055028383,0.05045814649406333,,individual_seed
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_123,MLP16,123,Delta_input,brier,-0.01381203171991241,-0.056024800090373805,0.03241255888293404,,individual_seed
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_123,MLP16,123,Delta_input,accuracy,0.0,-0.6000000000000001,0.5999999999999999,,individual_seed
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_123,MLP16,123,Delta_input,macro_f1,0.10952380952380952,-0.19047619047619047,0.3968253968253968,,individual_seed
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_123,MLP16,123,Delta_pi,ce,-0.03164021736739908,-0.12628368145583901,0.04246745580078315,,individual_seed
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_123,MLP16,123,Delta_pi,brier,-0.013335258782557924,-0.07095630794606278,0.026161430973394406,,individual_seed
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_123,MLP16,123,Delta_pi,accuracy,0.0,-0.6000000000000001,0.5999999999999999,,individual_seed
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_123,MLP16,123,Delta_pi,macro_f1,0.10952380952380952,-0.19047619047619047,0.3968253968253968,,individual_seed
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_456,MLP16,456,Delta_input,ce,-0.027993816465432753,-0.10790989899697491,0.054793871786166015,,individual_seed
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_456,MLP16,456,Delta_input,brier,-0.011370211835563193,-0.0525410845447182,0.03383515557308858,,individual_seed
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_456,MLP16,456,Delta_input,accuracy,0.0,-0.6000000000000001,0.5999999999999999,,individual_seed
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_456,MLP16,456,Delta_input,macro_f1,0.10952380952380952,-0.19047619047619047,0.3968253968253968,,individual_seed
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_456,MLP16,456,Delta_pi,ce,-0.02782619661449237,-0.1136160638848102,0.05148362592156186,,individual_seed
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_456,MLP16,456,Delta_pi,brier,-0.011246728291992691,-0.06136980884955656,0.030732407733202627,,individual_seed
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_456,MLP16,456,Delta_pi,accuracy,0.0,-0.6000000000000001,0.5999999999999999,,individual_seed
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_456,MLP16,456,Delta_pi,macro_f1,0.10952380952380952,-0.19047619047619047,0.3968253968253968,,individual_seed
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,Delta_input,ce,-0.10397085714375276,-0.4119991017806427,0.27588730460070954,,individual_seed
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,Delta_input,brier,-0.058176007737539503,-0.28242977318492185,0.2142353847949945,,individual_seed
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,Delta_input,accuracy,0.19999999999999996,-0.4000000000000001,0.8,,individual_seed
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,Delta_input,macro_f1,0.24285714285714283,-0.13888888888888887,0.5555555555555555,,individual_seed
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,Delta_pi,ce,-0.10002912877856529,-0.4205575252956034,0.26572588190729873,,individual_seed
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,Delta_pi,brier,-0.05627810829159008,-0.2909317161502523,0.203828169286975,,individual_seed
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,Delta_pi,accuracy,0.19999999999999996,-0.4000000000000001,0.8,,individual_seed
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,Delta_pi,macro_f1,0.24285714285714283,-0.13888888888888887,0.5555555555555555,,individual_seed
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,Delta_input,ce,-0.11686074586494155,-0.35799439636847885,0.18195720607454335,,individual_seed
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,Delta_input,brier,-0.0638784710932293,-0.2257377986080233,0.13096114073590814,,individual_seed
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,Delta_input,accuracy,0.19999999999999996,-0.4000000000000001,0.8,,individual_seed
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,Delta_input,macro_f1,0.24285714285714283,-0.13888888888888887,0.5555555555555555,,individual_seed
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,Delta_pi,ce,-0.11142480051873971,-0.35127453056984315,0.14759591445620313,,individual_seed
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,Delta_pi,brier,-0.0614967406813145,-0.2286385040287261,0.12001963610312905,,individual_seed
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,Delta_pi,accuracy,0.19999999999999996,-0.4000000000000001,0.8,,individual_seed
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,Delta_pi,macro_f1,0.24285714285714283,-0.13888888888888887,0.5555555555555555,,individual_seed
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_456,O,456,Delta_input,ce,-0.10918502829151089,-0.3554454509087075,0.19191900965911501,,individual_seed
