split,scope,groups,post_hoc,interval_scope,source_in_sample,bootstrap_repeats,analysis_seed,name,arm,seed,predictor,metric,value,lower,upper,seed_sd
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_42,MLP16,42,pi_S,macro_f1,0.19047619047619047,0.0,0.29629629629629634,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_123,MLP16,123,q,ce,1.02439807087183,0.8015057486295699,1.327441841363907,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_123,MLP16,123,q,brier,0.6258874449552086,0.49451287917287823,0.8016017514036357,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_123,MLP16,123,q,accuracy,0.6000000000000001,0.19999999999999998,1.0,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_123,MLP16,123,q,macro_f1,0.4444444444444444,0.1111111111111111,0.6666666666666666,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_123,MLP16,123,m_q,ce,1.0557018776468543,0.8849155339530391,1.3635855408164033,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_123,MLP16,123,m_q,brier,0.6404767729373547,0.5395845428736779,0.8149119426341629,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_123,MLP16,123,m_q,accuracy,0.4,0.0,0.8,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_123,MLP16,123,m_q,macro_f1,0.19047619047619047,0.0,0.29629629629629634,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_123,MLP16,123,pi_S,ce,1.054920167986143,0.9162907318741533,1.3321790402101226,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_123,MLP16,123,pi_S,brier,0.6400000000000002,0.5599999999999998,0.8000000000000007,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_123,MLP16,123,pi_S,accuracy,0.4,0.0,0.8,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_123,MLP16,123,pi_S,macro_f1,0.19047619047619047,0.0,0.29629629629629634,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_456,MLP16,456,q,ce,1.028365515470505,0.823687698841095,1.3108874249458313,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_456,MLP16,456,q,brier,0.6282544016850471,0.5083149905673224,0.7934314252058376,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_456,MLP16,456,q,accuracy,0.4,0.0,0.8,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_456,MLP16,456,q,macro_f1,0.3,0.0,0.5555555555555555,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_456,MLP16,456,m_q,ce,1.0550877878370835,0.9013647096621537,1.3407206642712999,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_456,MLP16,456,m_q,brier,0.6401234835435707,0.5493497422684983,0.8041490953614074,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_456,MLP16,456,m_q,accuracy,0.4,0.0,0.8,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_456,MLP16,456,m_q,macro_f1,0.19047619047619047,0.0,0.29629629629629634,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_456,MLP16,456,pi_S,ce,1.054920167986143,0.9162907318741533,1.3321790402101226,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_456,MLP16,456,pi_S,brier,0.6400000000000002,0.5599999999999998,0.8000000000000007,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_456,MLP16,456,pi_S,accuracy,0.4,0.0,0.8,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_456,MLP16,456,pi_S,macro_f1,0.19047619047619047,0.0,0.29629629629629634,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,q,ce,0.9444205228239297,0.5253420321643352,1.363499013483524,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,q,brier,0.5778756417752451,0.292995937746708,0.8627553458037822,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,q,accuracy,0.6,0.2,1.0,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,q,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,m_q,ce,1.0588618963513305,0.8585098531888427,1.4220655270358613,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,m_q,brier,0.6418978994459497,0.5269492773254051,0.8405956164531994,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,m_q,accuracy,0.4,0.0,0.8,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,m_q,macro_f1,0.19047619047619047,0.0,0.29629629629629634,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,pi_S,ce,1.054920167986143,0.9162907318741533,1.3321790402101226,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,pi_S,brier,0.6400000000000002,0.5599999999999998,0.8000000000000007,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,pi_S,accuracy,0.4,0.0,0.8,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_42,O,42,pi_S,macro_f1,0.19047619047619047,0.0,0.29629629629629634,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,q,ce,0.9403129549324512,0.5905509990453719,1.2900749108195304,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,q,brier,0.5780152744890946,0.34012897060749864,0.8159015783706906,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,q,accuracy,0.6,0.2,1.0,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,q,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,m_q,ce,1.060356113332345,0.8592804756321362,1.4437244170822998,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,m_q,brier,0.642381730411915,0.531030164061207,0.8493249944915056,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,m_q,accuracy,0.4,0.0,0.8,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,m_q,macro_f1,0.19047619047619047,0.0,0.29629629629629634,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,pi_S,ce,1.054920167986143,0.9162907318741533,1.3321790402101226,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,pi_S,brier,0.6400000000000002,0.5599999999999998,0.8000000000000007,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,pi_S,accuracy,0.4,0.0,0.8,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_123,O,123,pi_S,macro_f1,0.19047619047619047,0.0,0.29629629629629634,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_456,O,456,q,ce,0.945653548836708,0.579114589393139,1.3121925082802772,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_456,O,456,q,brier,0.5713641231368414,0.3218270067304646,0.8209012395432179,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_456,O,456,q,accuracy,0.6,0.2,1.0,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_456,O,456,q,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_456,O,456,m_q,ce,1.0582068002887242,0.8520638018789359,1.3891391588398014,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_456,O,456,m_q,brier,0.6422021963328166,0.516291768029833,0.8273381877323034,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_456,O,456,m_q,accuracy,0.39999999999999997,0.0,0.8,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_456,O,456,m_q,macro_f1,0.19047619047619047,0.0,0.29629629629629634,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_456,O,456,pi_S,ce,1.054920167986143,0.9162907318741533,1.3321790402101226,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_456,O,456,pi_S,brier,0.6400000000000002,0.5599999999999998,0.8000000000000007,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_456,O,456,pi_S,accuracy,0.4,0.0,0.8,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O_seed_456,O,456,pi_S,macro_f1,0.19047619047619047,0.0,0.29629629629629634,
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16,MLP16,finite_mean_42_123_456,q,ce,1.0259791240096094,0.7974518376588821,1.3246771226326626,0.002102755697150405
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16,MLP16,finite_mean_42_123_456,q,brier,0.6255710113525268,0.489623243863603,0.8007751328024731,0.0028547904952711785
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16,MLP16,finite_mean_42_123_456,q,accuracy,0.4666666666666666,0.13333333333333333,0.8000000000000002,0.11547005383792519
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16,MLP16,finite_mean_42_123_456,q,macro_f1,0.31164021164021166,0.07407407407407407,0.48148148148148145,0.12738363082120313
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16,MLP16,finite_mean_42_123_456,m_q,ce,1.05583069489115,0.8863975681364997,1.3501162817227754,0.0008149871243659388
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16,MLP16,finite_mean_42_123_456,m_q,brier,0.6406711717675686,0.5386074942811223,0.8088736689253544,0.0006665007471576076
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16,MLP16,finite_mean_42_123_456,m_q,accuracy,0.4000000000000001,0.0,0.8000000000000002,6.798699777552591e-17
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16,MLP16,finite_mean_42_123_456,m_q,macro_f1,0.19047619047619047,0.0,0.29629629629629634,0.0
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16,MLP16,finite_mean_42_123_456,pi_S,ce,1.054920167986143,0.9162907318741533,1.3321790402101226,0.0
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16,MLP16,finite_mean_42_123_456,pi_S,brier,0.6400000000000002,0.5599999999999998,0.8000000000000007,0.0
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16,MLP16,finite_mean_42_123_456,pi_S,accuracy,0.4000000000000001,0.0,0.8000000000000002,6.798699777552591e-17
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16,MLP16,finite_mean_42_123_456,pi_S,macro_f1,0.19047619047619047,0.0,0.29629629629629634,0.0
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O,O,finite_mean_42_123_456,q,ce,0.9434623421976963,0.5650025402009486,1.3219221441944438,0.0027962597155688695
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O,O,finite_mean_42_123_456,q,brier,0.5757516798003938,0.31831730502822375,0.8331860545725635,0.0038003768800746623
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O,O,finite_mean_42_123_456,q,accuracy,0.6,0.20000000000000004,1.0,0.0
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O,O,finite_mean_42_123_456,q,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,0.0
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O,O,finite_mean_42_123_456,m_q,ce,1.0591416033241332,0.8753791859969408,1.4183097009859875,0.0011016186422012862
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O,O,finite_mean_42_123_456,m_q,brier,0.6421606087302271,0.5404102017573701,0.8390862662256694,0.00024458178064525906
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O,O,finite_mean_42_123_456,m_q,accuracy,0.39999999999999997,0.19999999999999998,0.6,5.551115123125783e-17
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O,O,finite_mean_42_123_456,m_q,macro_f1,0.19047619047619047,0.08333333333333333,0.23456790123456794,0.0
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O,O,finite_mean_42_123_456,pi_S,ce,1.054920167986143,0.9162907318741533,1.3321790402101226,0.0
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O,O,finite_mean_42_123_456,pi_S,brier,0.6400000000000002,0.5599999999999998,0.8000000000000007,0.0
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O,O,finite_mean_42_123_456,pi_S,accuracy,0.4000000000000001,0.0,0.8000000000000002,6.798699777552591e-17
validation,condition:0,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,O,O,finite_mean_42_123_456,pi_S,macro_f1,0.19047619047619047,0.0,0.29629629629629634,0.0
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,p0,p0,fixed/reference,q,ce,0.8872877224162222,0.36026009596884245,1.575750510543585,
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,p0,p0,fixed/reference,q,brier,0.541205499617501,0.1873783932159348,0.9176683132465598,
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,p0,p0,fixed/reference,q,accuracy,0.6,0.2,1.0,
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,p0,p0,fixed/reference,q,macro_f1,0.4333333333333333,0.1111111111111111,0.6666666666666666,
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,p0,p0,fixed/reference,m_q,ce,1.1958460527742916,0.728273950250923,2.0984910270253896,
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,p0,p0,fixed/reference,m_q,brier,0.674202370292871,0.48860295643321267,1.0145257199531348,
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,p0,p0,fixed/reference,m_q,accuracy,0.4,0.0,0.8,
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,p0,p0,fixed/reference,m_q,macro_f1,0.19047619047619047,0.0,0.29629629629629634,
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,p0,p0,fixed/reference,pi_S,ce,1.054920167986143,0.9162907318741533,1.3321790402101226,
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,p0,p0,fixed/reference,pi_S,brier,0.6400000000000002,0.5599999999999998,0.8000000000000007,
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,p0,p0,fixed/reference,pi_S,accuracy,0.4,0.0,0.8,
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,p0,p0,fixed/reference,pi_S,macro_f1,0.19047619047619047,0.0,0.29629629629629634,
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_42,MLP16,42,q,ce,1.025645850300789,0.780293766260147,1.3316002893447876,
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_42,MLP16,42,q,brier,0.6246209838332771,0.47242978018306425,0.8032762637369082,
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_42,MLP16,42,q,accuracy,0.4,0.0,0.8,
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_42,MLP16,42,q,macro_f1,0.19047619047619047,0.0,0.29629629629629634,
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_42,MLP16,42,m_q,ce,1.056702419189512,0.8729124607943064,1.3460426400806227,
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_42,MLP16,42,m_q,brier,0.6414132588217805,0.5268881977011907,0.807559968780493,
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_42,MLP16,42,m_q,accuracy,0.4,0.0,0.8,
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_42,MLP16,42,m_q,macro_f1,0.19047619047619047,0.0,0.29629629629629634,
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_42,MLP16,42,pi_S,ce,1.054920167986143,0.9162907318741533,1.3321790402101226,
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_42,MLP16,42,pi_S,brier,0.6400000000000002,0.5599999999999998,0.8000000000000007,
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_42,MLP16,42,pi_S,accuracy,0.4,0.0,0.8,
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_42,MLP16,42,pi_S,macro_f1,0.19047619047619047,0.0,0.29629629629629634,
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_123,MLP16,123,q,ce,1.023279950618744,0.8069391867518426,1.3214948749542237,
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_123,MLP16,123,q,brier,0.6266647412174423,0.4976955916930132,0.7997527327073455,
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_123,MLP16,123,q,accuracy,0.4,0.0,0.8,
validation,condition:2,5,True,post-hoc descriptive; fixed predictors and source constants; no source-estimation uncertainty,True,2000,20260919,MLP16_seed_123,MLP16,123,q,macro_f1,0.3,0.0,0.5555555555555555,
